is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,call_external_method,full_name
true,false,false,false,false,false,false,com.fsck.k9.mailstore.StoreSchemaDefinition$RealMigrationsHelper
false,true,false,false,false,false,false,com.fsck.k9.message.extractors.PreviewResult$PreviewType
true,false,false,false,false,false,true,com.fsck.k9.message.html.HeadCleaner$CleaningVisitor
true,false,false,false,false,false,true,com.fsck.k9.message.html.HtmlConverter$HtmlToTextTagHandler
true,false,false,false,false,false,true,com.fsck.k9.message.html.HtmlConverter$ListTagHandler
false,true,false,false,false,false,false,com.fsck.k9.message.quote.InsertableHtmlContent$InsertionLocation
true,false,false,false,false,false,true,com.fsck.k9.message.signature.HtmlSignatureRemover$StripSignatureFilter
true,false,false,false,false,false,false,com.fsck.k9.message.AutocryptStatusInteractor$RecipientAutocryptStatus
false,true,false,false,false,false,false,com.fsck.k9.message.AutocryptStatusInteractor$RecipientAutocryptStatusType
false,false,false,false,false,false,true,com.fsck.k9.message.PgpMessageBuilder$org.openintents.openpgp.util.OpenPgpApi$OpenPgpDataSource1
true,false,false,false,false,false,false,com.fsck.k9.message.TextBodyBuilderTest$TestingTextBodyBuilder
true,false,false,false,false,false,true,com.fsck.k9.notification.BaseNotificationsTest$TestNotifications
true,false,false,false,false,false,false,com.fsck.k9.notification.DeviceNotificationsTest$TestDeviceNotifications
true,false,false,false,false,false,true,com.fsck.k9.notification.NewMailNotificationsTest$TestNewMailNotifications
true,false,false,false,false,false,true,com.fsck.k9.notification.WearNotificationsTest$ActionMatcher
true,false,false,false,false,false,true,com.fsck.k9.notification.WearNotificationsTest$NumberOfActionsMatcher
true,false,false,false,false,false,false,com.fsck.k9.notification.WearNotificationsTest$TestWearNotifications
true,false,false,false,false,false,false,com.fsck.k9.power.DeviceIdleManager$NoOpDeviceIdleManager
true,false,false,false,false,false,true,com.fsck.k9.power.DeviceIdleManager$RealDeviceIdleManager
true,false,false,false,false,false,true,com.fsck.k9.preferences.AccountSettings$IntegerResourceSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.AccountSettings$StringResourceSetting
true,false,false,false,false,false,false,com.fsck.k9.preferences.AccountSettings$RingtoneSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.AccountSettings$StorageProviderSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.AccountSettings$DeletePolicySetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.GlobalSettings$SettingsUpgraderV12
true,false,false,false,false,false,true,com.fsck.k9.preferences.GlobalSettings$SettingsUpgraderV24
true,false,false,false,false,false,true,com.fsck.k9.preferences.GlobalSettings$SettingsUpgraderV31
true,false,false,false,false,false,true,com.fsck.k9.preferences.GlobalSettings$LanguageSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.GlobalSettings$ThemeSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.GlobalSettings$SubThemeSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.GlobalSettings$TimeSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.GlobalSettings$DirectorySetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.IdentitySettings$SignatureSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.IdentitySettings$OptionalEmailAddressSetting
true,false,false,false,false,false,false,com.fsck.k9.preferences.Settings$InvalidSettingValueException
true,false,false,false,false,false,true,com.fsck.k9.preferences.Settings$SettingsDescription
true,false,false,false,false,false,false,com.fsck.k9.preferences.Settings$V
true,false,false,false,false,false,false,com.fsck.k9.preferences.Settings$StringSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.Settings$BooleanSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.Settings$ColorSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.Settings$EnumSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.Settings$PseudoEnumSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.Settings$FontSizeSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.Settings$WebFontSizeSetting
true,false,false,false,false,false,true,com.fsck.k9.preferences.Settings$IntegerRangeSetting
true,false,false,false,false,false,false,com.fsck.k9.preferences.SettingsImporter$ImportContents
true,false,false,false,false,false,false,com.fsck.k9.preferences.SettingsImporter$AccountDescription
true,false,false,false,false,false,false,com.fsck.k9.preferences.SettingsImporter$AccountDescriptionPair
true,false,false,false,false,false,false,com.fsck.k9.preferences.SettingsImporter$ImportResults
true,false,false,false,false,false,true,com.fsck.k9.preferences.SettingsImporter$ImportedServerSettings
true,false,false,false,false,false,false,com.fsck.k9.preferences.SettingsImporter$Imported
true,false,false,false,false,false,false,com.fsck.k9.preferences.SettingsImporter$ImportedSettings
true,false,false,false,false,false,false,com.fsck.k9.preferences.SettingsImporter$ImportedAccount
true,false,false,false,false,false,false,com.fsck.k9.preferences.SettingsImporter$ImportedServer
true,false,false,false,false,false,false,com.fsck.k9.preferences.SettingsImporter$ImportedIdentity
true,false,false,false,false,false,false,com.fsck.k9.preferences.SettingsImporter$ImportedFolder
false,false,false,false,false,false,true,com.fsck.k9.preferences.StorageEditor$java.lang.Runnable1
true,false,false,false,false,false,false,com.fsck.k9.provider.AttachmentProvider$AttachmentProviderColumns
true,false,false,false,false,false,true,com.fsck.k9.provider.AttachmentTempFileProvider$AttachmentTempFileProviderCleanupReceiver
false,false,false,false,false,false,true,com.fsck.k9.provider.DecryptedFileProvider$com.fsck.k9.mailstore.util.FileFactory1
true,false,false,false,false,false,true,com.fsck.k9.provider.DecryptedFileProvider$DecryptedFileProviderCleanupReceiver
false,false,false,false,false,false,true,com.fsck.k9.provider.EmailProvider$com.fsck.k9.mailstore.LockableDatabase$DbCallback1
false,false,false,false,false,false,true,com.fsck.k9.provider.EmailProvider$com.fsck.k9.mailstore.LockableDatabase$DbCallback2
false,false,false,false,false,false,true,com.fsck.k9.provider.EmailProvider$com.fsck.k9.mailstore.LockableDatabase$DbCallback3
false,false,false,false,false,false,true,com.fsck.k9.provider.EmailProvider$com.fsck.k9.mailstore.LockableDatabase$DbCallback4
true,false,false,false,false,false,true,com.fsck.k9.provider.EmailProvider$IdTrickeryCursor
true,false,false,false,false,false,true,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor
false,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$com.fsck.k9.controller.SimpleMessagingListener1
false,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$com.fsck.k9.K9$ApplicationAware1
true,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$ReverseDateComparator
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$IdExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$CountExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$SubjectExtractor
true,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$SendDateExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$PreviewExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$UriExtractor
true,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$DeleteUriExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$SenderExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$SenderAddressExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$AccountExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$AccountColorExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$AccountNumberExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$HasAttachmentsExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$HasStarExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$UnreadExtractor
true,false,false,false,false,false,false,com.fsck.k9.provider.MessageProvider$IncrementExtractor
false,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$MessagesQueryHandler
false,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$AccountsQueryHandler
false,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$UnreadQueryHandler
true,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$MonitoredCursor
false,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$java.lang.RunnableThrottlingQueryHandler
false,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$ThrottlingQueryHandler
false,false,false,false,false,false,true,com.fsck.k9.provider.MessageProvider$MessageInfoHolderRetrieverListener
false,true,false,false,false,false,false,com.fsck.k9.search.ConditionsTreeNode$Operator
false,true,false,false,false,true,false,com.fsck.k9.search.SearchSpecification$Attribute
false,true,false,false,false,true,false,com.fsck.k9.search.SearchSpecification$SearchField
false,false,false,false,false,true,true,com.fsck.k9.search.SearchSpecification$SearchCondition
false,false,false,false,false,false,true,com.fsck.k9.service.CoreService$java.lang.Runnable1
false,false,false,false,false,false,true,com.fsck.k9.service.PollService$Listener
false,false,false,false,false,false,true,com.fsck.k9.service.RemoteControlService$java.lang.Runnable1
true,false,false,false,false,false,false,com.fsck.k9.service.SleepService$SleepDatum
false,false,false,false,false,false,true,com.fsck.k9.ui.compose.QuotedMessageMvpView$android.view.View.OnClickListener2
false,false,false,false,false,false,true,com.fsck.k9.ui.crypto.MessageCryptoHelper$org.openintents.openpgp.util.OpenPgpServiceConnection$OnBound1
false,false,false,false,false,false,true,com.fsck.k9.ui.crypto.MessageCryptoHelper$org.openintents.openpgp.util.OpenPgpApi$IOpenPgpCallback2
false,false,false,false,false,false,true,com.fsck.k9.ui.crypto.MessageCryptoHelper$org.openintents.openpgp.util.OpenPgpApi$IOpenPgpSinkResultCallback3
false,false,false,false,false,false,true,com.fsck.k9.ui.crypto.MessageCryptoHelper$org.openintents.openpgp.util.OpenPgpApi$OpenPgpDataSink4
false,false,false,false,false,false,true,com.fsck.k9.ui.crypto.MessageCryptoHelper$org.openintents.openpgp.util.OpenPgpApi$IOpenPgpSinkResultCallback5
false,false,false,false,false,false,true,com.fsck.k9.ui.crypto.MessageCryptoHelper$org.openintents.openpgp.util.OpenPgpApi$IOpenPgpSinkResultCallback6
false,false,false,false,false,false,true,com.fsck.k9.ui.crypto.MessageCryptoHelper$org.openintents.openpgp.util.OpenPgpApi$OpenPgpDataSource7
false,false,false,false,false,false,true,com.fsck.k9.ui.crypto.MessageCryptoHelper$org.openintents.openpgp.util.OpenPgpApi$OpenPgpDataSource8
false,false,false,false,false,false,true,com.fsck.k9.ui.crypto.MessageCryptoHelper$org.openintents.openpgp.util.OpenPgpApi$OpenPgpDataSink9
false,false,false,false,false,false,true,com.fsck.k9.ui.crypto.MessageCryptoHelper$org.openintents.openpgp.util.OpenPgpApi$IOpenPgpCallback10
true,false,false,false,false,false,false,com.fsck.k9.ui.crypto.MessageCryptoHelper$CryptoPart
false,true,false,false,false,false,false,com.fsck.k9.ui.crypto.MessageCryptoHelper$CryptoPartType
false,true,false,false,false,false,false,com.fsck.k9.ui.crypto.MessageCryptoHelper$State
false,false,false,false,false,false,true,com.fsck.k9.ui.dialog.ApgDeprecationWarningDialog$com.fsck.k9.ui.dialog.OnClickListener1
false,false,false,false,false,false,true,com.fsck.k9.ui.dialog.AutocryptPreferEncryptDialog$android.view.View.OnClickListener1
true,false,false,false,false,false,true,com.fsck.k9.ui.messageview.AttachmentController$IntentAndResolvedActivitiesCount
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.AttachmentController$ViewAttachmentAsyncTask
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.AttachmentController$SaveAttachmentAsyncTask
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.CryptoInfoDialog$android.content.DialogInterface.OnClickListener1
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.CryptoInfoDialog$android.content.DialogInterface.OnClickListener2
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.CryptoInfoDialog$android.content.DialogInterface.OnClickListener3
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.MessageContainerView$android.view.MenuItem.OnMenuItemClickListener1
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.MessageContainerView$android.view.MenuItem.OnMenuItemClickListener2
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.MessageContainerView$android.view.MenuItem.OnMenuItemClickListener3
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.MessageContainerView$android.view.MenuItem.OnMenuItemClickListener4
true,false,false,false,false,false,true,com.fsck.k9.ui.messageview.MessageTopView$SavedState
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.MessageViewFragment$com.fsck.k9.ui.messageview.MessageCryptoPresenter$MessageCryptoMvpView1
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.MessageViewFragment$java.lang.Runnable2
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.MessageViewFragment$java.lang.Runnable2
false,false,false,false,false,false,true,com.fsck.k9.ui.messageview.MessageViewFragment$com.fsck.k9.activity.MessageLoaderHelper$MessageLoaderCallbacks2
false,false,false,false,false,false,true,com.fsck.k9.ui.ContactBadge$QueryHandler
false,false,false,false,false,false,true,com.fsck.k9.view.ClientCertificateSpinner$android.security.KeyChainAliasCallback4
false,true,false,false,false,true,false,com.fsck.k9.view.CryptoModeSelector$CryptoModeSelectorState
true,false,false,false,false,false,true,com.fsck.k9.view.FoldableLinearLayout$SavedState
false,false,false,false,false,false,true,com.fsck.k9.view.FoldableLinearLayout$android.view.animation.Animation$AnimationListener2
true,false,false,false,false,false,true,com.fsck.k9.view.K9WebViewClient$PreLollipopWebViewClient
true,false,false,false,false,false,true,com.fsck.k9.view.K9WebViewClient$LollipopWebViewClient
true,false,false,false,false,false,false,com.fsck.k9.view.MessageHeader$HeaderEntry
true,false,false,false,false,false,true,com.fsck.k9.view.MessageHeader$SavedState
